Source,Target,Weight
jon's after supper,apricot,1.01442
jon's after supper,lemon juice,0.50721
jon's after supper,italian brandy,0.50721
lime-guava cocktail,lime,1.5
lime-guava cocktail,bacardi carta blanca light rum,1.52163
lime-guava cocktail,guava juice,4.05768
sunset cocktail,pineapple juice,1.01442
sunset cocktail,coconut milk,1.01442
sunset cocktail,orange juice,1.01442
sunset cocktail,lime juice,0.67628
sunset cocktail,giffard grenadine syrup,0.67628
spiked limonana,cucumber gin,2.02884
spiked limonana,lemon juice,1.52163
spiked limonana,sugar syrup,0.50721
spiked limonana,mint leaves,0.5
le speakeasy,elderflower liqueur,0.33814
le speakeasy,la fée parisienne absinthe,0.5
le speakeasy,brut champagne,3.3814
robert's wallbanger,aalborg taffel akvavit,3.04326
robert's wallbanger,sugar syrup,0.50721
robert's wallbanger,cointreau triple sec liqueur,1.01442
robert's wallbanger,orange juice,3.04326
robert's wallbanger,orange bitters,0.25
robert's wallbanger,galliano l'autentico liqueur,0.50721
euan's union club cocktail,bourbon whiskey,1.6907
euan's union club cocktail,maraschino liqueur,0.422675
euan's union club cocktail,italian red bitter liqueur,0.422675
euan's union club cocktail,orange juice,1.268025
euan's union club cocktail,brut champagne,0.25
southern rock,jack daniel's tennessee whiskey,1.01442
southern rock,chambord liqueur,1.01442
southern rock,southern comfort liqueur,1.01442
southern rock,smirnoff red label no. 21 vodka,1.01442
southern rock,sweet & sour mix,1.52163
southern rock,lemon-lime soda,1
michael's jäger old-fashioned,jägermeister,1.35256
michael's jäger old-fashioned,dutch cacao white crème de cacao,0.33814
michael's jäger old-fashioned,blended scotch whisky,0.67628
laurie's negroni cocktail,italian red bitter liqueur,1.01442
laurie's negroni cocktail,rosso/rouge,1.01442
laurie's negroni cocktail,gin,2.02884
north slope,edinburgh gin,0.84535
north slope,lillet blanc,0.84535
north slope,pierre ferrand orange curaçao,0.50721
north slope,campari bitter liqueur,0.50721
north slope,lemon juice,0.84535
felix sidecar cocktail,cognac,1.52163
felix sidecar cocktail,triple sec liqueur,1.01442
felix sidecar cocktail,lemon juice,0.760815
felix sidecar cocktail,chilled water,0.33814
felix sidecar cocktail,elderflower liqueur,0.50721
felix sidecar cocktail,lillet blanc,0.50721
felix sidecar cocktail,peychaud's aromatic bitters,0.5
the conference,bourbon whiskey,0.50721
the conference,straight rye whiskey,0.50721
the conference,avallen calvados,0.50721
the conference,rémy martin 1738 cognac,0.50721
the conference,demerara / dark muscovado sugar syrup,0.16907
the conference,angostura aromatic bitters,0.5
the conference,xocolatl mole bitters,0.25
bob's black corn & oil,black tears cacao & coffee spiced rum,1.35256
bob's black corn & oil,falernum liqueur,0.50721
bob's black corn & oil,lime juice,0.67628
bob's black corn & oil,angostura aromatic bitters,0.5
miles's call me old-fashioned,cognac,2.02884
miles's call me old-fashioned,angostura or other aromatic bitters,0.25
miles's call me old-fashioned,maple syrup,0.253605
hibi-qween,tanqueray no. ten gin,1.6907
hibi-qween,sugar syrup,0.16907
hibi-qween,mediterranean tonic water,1
hibi-qween,lime juice,0.50721
hibi-qween,cucumber,0.5
hibi-qween,mint leaves,0.4
hibi-qween,rosemary sprig,0.1
hibi-qween,olive bitters,0.25
kat's daisy cutter martini,mint leaves,0.3
kat's daisy cutter martini,vodka,1.52163
kat's daisy cutter martini,dry vermouth,1.01442
kat's daisy cutter martini,green,1.01442
kat's daisy cutter martini,elderflower cordial,0.16907
aged negroni,campari bitter liqueur,0.84535
aged negroni,monkey 47 schwarzwald dry gin,0.84535
aged negroni,carpano antica formula vermouth,0.84535
l'orange martini,tito's handmade vodka,2.02884
l'orange martini,lemon juice,1.01442
l'orange martini,grand marnier liqueur,1.01442
l'orange martini,noilly prat extra dry vermouth,0.50721
lemmy,bourbon whiskey,1.6907
lemmy,angostura aromatic bitters,0.5
lemmy,cola,4.05768
pear & rosemary martini,rosemary sugar syrup,1.01442
pear & rosemary martini,pear purée,2.02884
pear & rosemary martini,lemon juice,0.33814
pear & rosemary martini,vodka,2.02884
cherry caipiroska,vodka,2.02884
cherry caipiroska,cherries,1.6
cherry caipiroska,white caster sugar,1
cherry caipiroska,lime,0.5
cherry caipiroska,cherry juice,0.84535
hey sugar,sugar cube,0.2
hey sugar,difford's margarita bitters,0.375
hey sugar,st-germain elderflower liqueur,0.33814
hey sugar,brut champagne,4.05768
rebecca's hotel georgia cocktail,orgeat,0.422675
rebecca's hotel georgia cocktail,lemon juice,0.67628
rebecca's hotel georgia cocktail,orange flower/blossom water,0.375
rebecca's hotel georgia cocktail,pasteurised egg white,0.67628
rebecca's hotel georgia cocktail,white/gold 1-3 year old mellow light rum,1.775235
tropic london,hendrick's gin,2.02884
tropic london,lime juice,1.01442
tropic london,black cherry jam,0.16907
tropic london,thomas henry pink grapefruit soda,1.01442
make it count,italian red bitter liqueur,1.35256
make it count,blood orange juice,0.67628
make it count,honey syrup,0.33814
make it count,thomas henry soda water,1.35256
hot blooded,straight rye whiskey,1.52163
hot blooded,giffard piment d'espelette chile liqueur,0.50721
hot blooded,blood orange juice,0.50721
hot blooded,lime juice,0.50721
hot blooded,sugar syrup,0.33814
robin redbreast,ketel one vodka,1.52163
robin redbreast,blood orange liqueur,0.50721
robin redbreast,orange juice,1.01442
robin redbreast,lime juice,0.50721
robin redbreast,giffard grenadine syrup,0.084535
robin redbreast,sugar syrup,0.084535
joão collins,cachaça,1.52163
joão collins,lemon juice,0.50721
joão collins,lime juice,0.50721
joão collins,'simple' sugar syrup,0.50721
joão collins,soda,3.04326
joão collins,lemon peel,0.1
gin basil sours,gin,2.02884
gin basil sours,basil leaves,0.8
gin basil sours,lemon juice,1.6907
gin basil sours,agave syrup,0.84535
gin basil sours,egg white,0.67628
scott 's gold rush,bourbon whiskey,2.02884
scott 's gold rush,lemon juice,0.760815
scott 's gold rush,honey syrup,0.760815
m's enzoni,gin,1.01442
m's enzoni,italian red bitter liqueur,1.01442
m's enzoni,lemon juice,0.67628
m's enzoni,cucumber sugar syrup,0.50721
buccaneer,spiced rum,1.52163
buccaneer,dutch cacao white crème de cacao,0.50721
buccaneer,john d. taylor's velvet falernum liqueur,0.50721
buccaneer,pineapple juice,0.760815
buccaneer,lime juice,0.760815
buccaneer,angostura aromatic bitters,0.25
buccaneer,freshly grated nutmeg,0.2
patrick's old flame,gin,1.01442
patrick's old flame,triple sec liqueur,0.50721
patrick's old flame,rosso/rouge,0.50721
patrick's old flame,italian red bitter liqueur,0.253605
patrick's old flame,orange juice,1.52163
it's about bloody time,cachaça,1.01442
it's about bloody time,amaro lucano,0.50721
it's about bloody time,blood orange juice,1.01442
it's about bloody time,lime juice,0.50721
it's about bloody time,raspberry,0.50721
it's about bloody time,salt,0.0167
pradeep's london calling,gin,1.52163
pradeep's london calling,lemon juice,0.67628
pradeep's london calling,fino sherry,0.67628
pradeep's london calling,'simple' sugar syrup,0.67628
pradeep's london calling,orange bitters,0.5
phoenix,luxardo sour cherry gin,2.02884
phoenix,orange juice,1.01442
phoenix,orange curaçao liqueur,0.50721
phoenix,vermouth la copa by gonzález byass,0.50721
phoenix,lemon juice,0.50721
phoenix,honey water,0.50721
phoenix,cayenne pepper,0.0167
georgia iceberg,hpnotiq tropical liqueur,1.52163
georgia iceberg,peachtree peach schnapps,1.52163
georgia iceberg,peach vodka,1.52163
georgia iceberg,lemon-lime soda,1
georgia iceberg,white cranberry juice drink,1.52163
doug's cadáver reviver,blanco tequila,0.760815
doug's cadáver reviver,triple sec liqueur,0.760815
doug's cadáver reviver,lemon juice,0.50721
doug's cadáver reviver,absinthe verte,0.5
doug's cadáver reviver,dry vermouth,0.50721
rhubarb sour,lemon juice,1.01442
rhubarb sour,sugar syrup,0.50721
rhubarb sour,angostura or other aromatic bitters,0.5
rhubarb sour,pasteurised egg white,0.50721
rhubarb sour,rhubarb flavoured vodka,2.02884
rhubarb sour,vanilla extract,0.375
pradeep's aviation cocktail (difford's recipe),gin,1.775235
pradeep's aviation cocktail (difford's recipe),maraschino liqueur,0.50721
pradeep's aviation cocktail (difford's recipe),crème de violette liqueur,0.253605
pradeep's aviation cocktail (difford's recipe),lemon juice,0.50721
pradeep's aviation cocktail (difford's recipe),chilled water,0.253605
vesper (007 style,gin,3.04326
vesper (007 style,vodka,1.01442
vesper (007 style,lillet blanc,0.50721
madam ines,spiced rum,1.6907
madam ines,lime juice,0.67628
madam ines,kiwi fruit puree,0.67628
madam ines,peach syrup,0.50721
madam ines,pineapple juice,3.3814
babushka smash,gin,1.35256
babushka smash,lemon juice,0.67628
babushka smash,amaretto liqueur,0.50721
babushka smash,basil leaves,1
babushka smash,pineapple juice,3.3814
michael's sanguinello cocktail,italian red bitter liqueur,1.01442
michael's sanguinello cocktail,limoncello liqueur,1.01442
michael's sanguinello cocktail,blood orange juice,1.01442
michael's sanguinello cocktail,lemon juice,0.16907
angela's lemon drop,vodka,2.02884
angela's lemon drop,lemon juice,1.01442
angela's lemon drop,'simple' sugar syrup,1.01442
angela's lemon drop,triple sec liqueur,0.50721
felix daiquiri (straight-up),chilled water,0.33814
felix daiquiri (straight-up),lemon juice,0.50721
felix daiquiri (straight-up),plantation 3 stars rum,1.6907
felix daiquiri (straight-up),giffard sugar cane syrup,0.33814
the modern whisky sour,basil hayden's small batch kentucky straight bourbon,2.02884
the modern whisky sour,lemon juice,0.67628
the modern whisky sour,lime juice,0.33814
the modern whisky sour,sugar syrup,0.50721
the modern whisky sour,angostura aromatic bitters,0.75
the modern whisky sour,fee brothers whiskey barrel aged bitters,0.5
passage brandy,camus very special cognac,2.02884
passage brandy,bénédictine d.o.m.,0.253605
passage brandy,regans' orange bitters no.6,0.5
déjà vu,camus very special cognac,1.52163
déjà vu,campari bitter liqueur,0.50721
déjà vu,montenegro amaro,0.253605
déjà vu,pineau des charentes blanc,0.760815
chai life,brut champagne,3.04326
chai life,cointreau triple sec liqueur,0.253605
chai life,lemon juice,0.50721
chai life,green,0.50721
naramata,rémy martin 1738 cognac,1.52163
naramata,martini bianco vermouth,1.01442
naramata,pommeau du normandie,0.760815
naramata,peach bitters,0.5
naramata,angostura aromatic bitters,0.5
commander in chief,single pot still irish whiskey,1.52163
commander in chief,pommeau du normandie,0.50721
commander in chief,de kuyper apricot brandy liqueur,0.084535
commander in chief,verjuice,0.50721
commander in chief,passion fruit syrup,0.084535
commander in chief,angostura aromatic bitters,0.5
shamrock sour cocktail,irish whiskey,2.02884
shamrock sour cocktail,lemon juice,0.50721
shamrock sour cocktail,lime juice,0.50721
shamrock sour cocktail,sugar syrup,0.67628
shamrock sour cocktail,green food colour gel,0.0625
velvet touch,straight rye whiskey,1.35256
velvet touch,amaro nonino quintessentia,0.50721
velvet touch,pedro ximénez sherry,0.33814
rosé 75,rutte dry gin,0.67628
rosé 75,raspberry,0.33814
rosé 75,lemon juice,0.50721
rosé 75,rosé champagne,3.55047
straight up in compton,dewar's 12 year old scotch whisky,1.35256
straight up in compton,martini extra dry vermouth,0.67628
straight up in compton,de kuyper apricot brandy liqueur,0.67628
straight up in compton,acidic cocktail mixer,0.084535
straight up in compton,celery bitters,0.5
jesus of suburbia,jack daniel's tennessee whiskey,1.35256
jesus of suburbia,wild turkey 101 proof kentucky straight bourbon whiskey,0.50721
jesus of suburbia,peychaud's aromatic bitters,1
jesus of suburbia,grape soda,1
angela's bloody mary (difford's recipe),vodka,1.52163
angela's bloody mary (difford's recipe),tomato juice,2.282445
angela's bloody mary (difford's recipe),lemon juice,0.33814
angela's bloody mary (difford's recipe),sugar syrup,0.253605
angela's bloody mary (difford's recipe),celery salt,0.0334
angela's bloody mary (difford's recipe),black pepper,0.3
angela's bloody mary (difford's recipe),hot pepper sauce,0.5
angela's bloody mary (difford's recipe),worcestershire sauce,0.16907
angela's bloody mary (difford's recipe),lime juice,0.33814
elisangela's carondelet,gin,2.02884
elisangela's carondelet,lemon juice,0.50721
elisangela's carondelet,lime juice,0.422675
elisangela's carondelet,sugar syrup,0.33814
elisangela's carondelet,vanilla sugar syrup,0.16907
elisangela's dmc,citrus flavoured vodka,1.6907
elisangela's dmc,vanilla sugar syrup,0.33814
elisangela's dmc,lemon juice,0.33814
elisangela's dmc,triple sec liqueur,0.33814
serendipity - kelsey's version,blackberries,1.2
serendipity - kelsey's version,gin,1.01442
serendipity - kelsey's version,vanilla liqueur,0.50721
serendipity - kelsey's version,cranberry juice,3.04326
serendipity - kelsey's version,sugar syrup,0.253605
serendipity - kelsey's version,crème de cassis liqueur,0.50721
serendipity - kelsey's version,lemon juice,0.50721
serendipity - kelsey's version,soda,1
angela's cosmopolitan cocktail (difford's recipe),triple sec liqueur,1.01442
angela's cosmopolitan cocktail (difford's recipe),lime juice,0.50721
angela's cosmopolitan cocktail (difford's recipe),vodka,1.52163
angela's cosmopolitan cocktail (difford's recipe),cranberry juice,0.50721
angela's strawberry blonde,small ripe strawberries,0.4
angela's strawberry blonde,vodka,2.02884
angela's strawberry blonde,lemon juice,1.52163
angela's strawberry blonde,sugar syrup,0.760815
angela's strawberry blonde,soda,1
angela's kentucky buck,small ripe strawberries,0.2
angela's kentucky buck,bourbon whiskey,2.02884
angela's kentucky buck,lemon juice,0.760815
angela's kentucky buck,sugar syrup,0.253605
angela's kentucky buck,angostura or other aromatic bitters,0.5
angela's kentucky buck,ginger beer,1
robert's cherry mariner,gin,2.02884
robert's cherry mariner,cherry brandy liqueur,1.01442
robert's cherry mariner,orange bitters,0.5
robert's cherry mariner,maraschino liqueur,0.118349
robert's cherry mariner,lemon juice,0.253605
angela's strawberry daiquiri,lime juice,0.50721
angela's strawberry daiquiri,sugar syrup,0.253605
angela's strawberry daiquiri,small ripe strawberries,3
angela's strawberry daiquiri,white,1.52163
the greater gatsby,vodka,0.84535
the greater gatsby,orange oleo saccharum,0.253605
the greater gatsby,absinthe verte,0.5
the greater gatsby,lillet blanc,1.01442
the greater gatsby,grapefruit juice,2.02884
são valentim,havana club anejo blanco rum,1.52163
são valentim,grand marnier liqueur,0.50721
são valentim,ruby port,0.760815
são valentim,orange juice,0.50721
são valentim,lime juice,0.50721
são valentim,grenadine/pomegranate syrup,0.253605
são valentim,egg white,0.5
claret snap,bourbon whiskey,1.6907
claret snap,orange peel infused red wine syrup,0.67628
claret snap,lemon juice,0.67628
claret snap,egg white,1.01442
fantastic planet,blended scotch whisky,1.6907
fantastic planet,white wine syrup,0.67628
fantastic planet,lemon juice,0.67628
fantastic planet,lillet blanc,0.16907
ms midori,midori melon liqueur,1.01442
ms midori,'simple' sugar syrup,1.35256
ms midori,orange juice,1.35256
ms midori,lemon juice,0.67628
benedictine martinez,old tom gin,2.02884
benedictine martinez,dry vermouth,0.253605
benedictine martinez,rosso/rouge,0.760815
benedictine martinez,angostura or other aromatic bitters,0.25
benedictine martinez,bénédictine d.o.m.,0.16907
under the fridge,rye whiskey,1.01442
under the fridge,cointreau triple sec liqueur,0.50721
under the fridge,orange bitters,0.5
under the fridge,lillet blanc,0.50721
under the fridge,pimm's no.1 cup,0.253605
hawaiian sunset,vodka,1.52163
hawaiian sunset,lime juice,0.50721
